,item_id,item_name,developer,user_id,playtime_forever,recommend,sentiment_score,posted_year,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting
151807,274310,Always Sometimes Monsters,Vagabond Dog,meekaplier,53,True,2,2015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107964,298260,Only If,Creability,seek83,80,True,2,2015,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
966421,99900,Spiral Knights,Grey Havens,chicken_tonight,64,True,2,2015,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1195113,242720,GunZ 2: The Second Duel,"Masangsoft, Inc.",lucke123,11,True,0,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853885,317790,Rexaura,Benjamin Bryant,DavidDoDecree,27,True,2,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102096,223710,Cry of Fear,Team Psykskallar,Tekstorm,16,True,2,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1036931,287920,Mortal Online,Star Vault AB,64512328,8,True,2,2014,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
662265,201420,Toki Tori 2+,Two Tribes,hecaton_john,52,True,2,2014,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
607857,212200,Mabinogi,NEXON Korea Corp.,76561198045006942,34,True,2,2015,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
513683,242880,"Sir, You Are Being Hunted",Big Robot Ltd,iAlyxan,17,True,2,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275928,274170,Hotline Miami 2: Wrong Number,Dennaton Games,76561197999638720,69,True,2,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831293,355180,Codename CURE,Hoobalugalar_X,2323534545,48,False,2,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504154,233450,Prison Architect,Introversion Software,richbags12,86,True,2,2014,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568289,104900,ORION: Prelude,"Trek Industries, Inc",YODAJACOB,20,True,2,2013,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
902579,209690,Fieldrunners,Subatomic Studios LLC,AquaLazor,27,True,2,2014,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188820,218230,PlanetSide 2,Daybreak Game Company,HostileTemper,57,True,2,2015,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1074823,262410,World of Guns: Gun Disassembly,Noble Empire Corp.,76561198059241716,30,True,0,2015,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496033,274560,Revolution Ace,"Laser Guided Games, LLC",Gotaki,94,True,2,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
452893,205650,The Testament of Sherlock Holmes,Frogwares,beccsbarney2013,74,True,0,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580036,242760,The Forest,Endnight Games Ltd,76561198066969630,54,True,2,2013,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1042831,262470,Rollers of the Realm,Phantom Compass,SKOOOTA,52,True,2,2014,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1198229,417890,Apotheon Arena,Alientrap,1234567810132,1,True,2,2014,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068238,200170,Worms Revolution,Team17 Digital Ltd,Madabu09,7,True,2,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733697,248710,Iesabel,,76561198052118118,26,True,2,2012,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974600,237310,Elsword,KOG,Orifromtheforest,39,True,2,2015,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
875663,218230,PlanetSide 2,Daybreak Game Company,76561198072450948,84,True,2,2014,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
353965,357070,UBERMOSH,Walter Machado,nitr0ticwolf,11,True,0,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504357,416130,Written in the Sky,Unwonted Studios,richbags12,34,True,2,2014,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
464604,6880,Just Cause,Avalanche Studios,TrippedSociety,38,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56616,91700,E.Y.E: Divine Cybermancy,Streum On Studio,76561197989723505,30,False,0,2015,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301542,286100,You Have to Win the Game,Minor Key Games,Lolsausages,22,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546575,96800,Nexuiz,IllFonic,Alex5763,7,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110087,270370,Lambda Wars Beta,Vortal Storm,Gemini_Tiw,3,True,2,2014,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29629,222940,THE KING OF FIGHTERS XIII STEAM EDITION,SNK CORPORATION,76561198060787863,22,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198265,268850,EVGA Precision XOC,EVGA,Rhyzak,4,True,2,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263786,237930,Transistor,Supergiant Games,76561198014530333,20,True,2,2013,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6675,222730,Reus,Abbey Games,Xuchiex,96,True,2,2014,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097892,222480,Resident Evil Revelations / Biohazard Revelations,Capcom,76561198094051303,1,True,2,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
884413,224260,No More Room in Hell,No More Room in Hell Team,spiderwizard2,62,True,2,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831028,257710,Max Gentlemen,The Men Who Wear Many Hats,Lumaxious,24,False,2,2015,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809805,355840,Survarium,Vostok Games,76561198030626433,1,True,2,2014,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
446957,422970,Devil Daggers,Sorath,atomiclukai,70,True,2,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288530,12810,Overlord II,"Triumph Studios,Virtual Programming",76561198076033022,1,True,2,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988150,342980,Destination Sol,MovingBlocks,HoxtonPleaseDontSueMe,20,True,2,2014,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534538,33930,Arma 2: Operation Arrowhead,Bohemia Interactive,cheezau,1,True,2,2011,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021511,216150,MapleStory,Nexon,Batthew,24,True,2,2014,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1004078,234710,Poker Night 2,Telltale Games,76561198071214618,7,True,2,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742218,99300,Renegade Ops,Avalanche Studios,76561198061547085,40,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44817,12180,Grand Theft Auto 2,Rockstar North,Dimmerworld,4,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120619,378370,Nomad,Diminished Studios,yunstar12,27,False,2,2014,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
632423,201790,Orcs Must Die! 2,Robot Entertainment,venbeer,26,True,2,2014,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861737,22230,Rock of Ages,ACE Team,Elk160,82,True,2,2014,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408915,72200,Universe Sandbox,Giant Army,DontCareForURL,94,False,0,2014,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865998,213670,South Park™: The Stick of Truth™,Obsidian Entertainment,jaice,79,True,2,2013,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1008252,200210,Realm of the Mad God,Wild Shadow Studios,llamaemperor,62,True,0,2013,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199982,22200,Zeno Clash,ACE Team,battlefrog,85,True,0,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087845,417860,Emily is Away,Kyle Seeley,skaarh,38,True,2,2015,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221756,17710,Nuclear Dawn,"GameConnect,InterWave Studios",Loimega,59,False,2,2015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755170,209370,Analogue: A Hate Story,Love Conquers All Games,anonymousclub,1,True,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26481,310380,Fractured Space,Edge Case Games Ltd.,76561198063159016,81,True,2,2015,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656698,113200,The Binding of Isaac,Edmund McMillen and Florian Himsl,Blokniper,9,True,2,2014,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193671,329460,JumpJet Rex,TreeFortress Games,mightysparks,1,True,2,2014,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1055355,200210,Realm of the Mad God,Wild Shadow Studios,76561198046168702,98,True,2,2013,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1093394,310080,Hatoful Boyfriend,"Mediatonic,Hato Moa,The Irregular Corporation",Automatonic_Cabbage,35,True,2,2014,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136602,368360,60 Seconds!,Robot Gentleman,BigLIsaGod,52,True,2,2014,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
662497,206440,To the Moon,Freebird Games,VoxMaro,9,True,2,2014,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1025693,303390,Dead Bits,Microblast Games,KurusuElVAC,9,False,0,2015,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836999,307170,Borealis,,WiseChocolate,45,True,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457546,359800,Copa Petrobras de Marcas,Reiza Studios,ErrorT3rm1n4l,3,False,0,2014,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1059980,335150,Magic Barrage - Bitferno,Gameguyz,76561198077528839,5,True,0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618688,304930,Unturned,Smartly Dressed Games,rick100,43,True,0,2015,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90186,303390,Dead Bits,Microblast Games,agret,75,True,2,2014,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090327,20,Team Fortress Classic,Valve,76561198077584877,1,True,2,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784883,49800,Flight of the Icarus,Muse Games,NerfPenguin,29,True,2,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385087,8190,Just Cause 2,Avalanche Studios,51centcorn,10,True,2,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1004914,352780,An Octave Higher,Kidalang,Phyztastic,90,True,2,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372810,239350,Spelunky,,76561198035859601,45,True,0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249779,207650,A Virus Named TOM,Misfits Attic,djorpheusmusic,44,True,2,2014,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190689,223510,Miasmata,IonFx,holgast,13,True,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1113588,273350,Evolve Stage 2,Turtle Rock Studios,whyiscustomurlathing,10,False,2,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308591,212500,The Lord of the Rings Online™,"Standing Stone Games, LLC",Lordtoby,1,True,2,2015,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53488,357300,Snakebird,Noumenon Games,kirbysmashed,80,False,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018122,335240,Transformice,Atelier 801,76561198053619760,11,True,2,2015,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
846324,57300,Amnesia: The Dark Descent,Frictional Games,76561198014774264,26,True,2,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
993319,315260,Space Hack,,Vri404,6,True,2,2015,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517481,219680,Proteus,Ed Key and David Kanaga,lawranca,29,True,2,2013,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
502064,401890,ARSLAN: THE WARRIORS OF LEGEND,"KOEI TECMO GAMES CO., LTD.",76561198024826675,28,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5392,335330,Brick-Force,Exe Games Inc.,76561198068441529,1,True,2,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056353,354240,"Please, Don’t Touch Anything",Four Quarters,awesomaster,63,True,2,2015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37163,221640,Super Hexagon,Terry Cavanagh,PritchardGSD,96,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635477,342580,12 Labours of Hercules,"Jetdogs Studios,Zoom Out Games",76561198090478432,10,True,2,2014,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997468,320,Half-Life 2: Deathmatch,Valve,76561198047513395,14,True,0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064476,248570,Toribash,Nabi Studios,misstie,63,True,2,2014,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982008,427270,Orcs Must Die! Unchained,Robot Entertainment,FakerZz,22,True,2,2014,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384559,275100,Shelter 2,Might and Delight,xander_168,11,True,2,2014,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128966,33910,Arma 2,Bohemia Interactive,76561198046109277,1,False,0,2014,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816188,244890,Velocity®Ultra,"Curve Digital,FuturLab",H1DD3NT3RR0R,6,True,0,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046469,246070,Hack 'n' Slash,Double Fine Productions,Lex55678,13,False,0,2015,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
791132,269210,Hero Siege,"Elias Viglione,Jussi Kukkonen",wolfclawe,18,True,2,2013,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
185115,200170,Worms Revolution,Team17 Digital Ltd,commandochou,7,True,2,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481292,333730,Dark Gates,DFour Games,spinefarm,71,True,2,2014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195557,265690,NaissanceE,Limasse Five,obcs,4,True,0,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
797875,65730,Take On Helicopters,Bohemia Interactive,Delphaeus,36,True,2,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840183,105450,Age of Empires® III: Complete Collection,Ensemble Studios,kinshu,95,True,2,2012,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384737,286080,Thinking with Time Machine,Stridemann,AttonRisk,24,True,2,2014,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151575,301520,Robocraft,Freejam,76561198043753683,1,True,2,2014,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
668843,214770,Guacamelee! Gold Edition,DrinkBox Studios,Wallfinstein,21,True,2,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540220,40800,Super Meat Boy,Team Meat,76561198060811426,44,True,2,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849760,434570,Blood and Bacon,Big Corporation,76561198091908773,37,True,2,2014,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30783,200910,Before the Echo,Iridium Studios,H-O-B-O,38,True,2,2015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574896,18300,Spectraball,Shorebound Studios,TwilightAshSparkle,75,True,2,2015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91202,293540,Guns and Robots,Masthead Studios Ltd,TwoPixel,3,True,0,2014,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
536556,289600,Marauder,Apeiron,Infixation,14,True,2,2015,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024033,273110,Counter-Strike Nexon: Zombies,Nexon,nabady,1,True,2,2014,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1070834,240,Counter-Strike: Source,Valve,76561197985191301,1,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610659,8190,Just Cause 2,Avalanche Studios,Altair6681,68,True,2,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
386241,550,Left 4 Dead 2,Valve,BlockStabFatality,96,False,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171241,9900,Star Trek Online,Cryptic Studios,BITCHPLESE,15,True,0,2015,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1139579,218230,PlanetSide 2,Daybreak Game Company,150010792,69,True,2,2015,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881881,33910,Arma 2,Bohemia Interactive,76561198075452263,22,True,2,2015,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728336,356670,Spooky's Jump Scare Mansion,Lag Studios,gxsm,6,True,2,2012,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
461952,16450,F.E.A.R. 2: Project Origin,Monolith,76561198018144455,78,False,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85849,323470,DRAGON BALL XENOVERSE,DIMPS,76561198045884541,49,False,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782986,334230,Town of Salem,BlankMediaGames,Airtay,21,True,2,2014,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371279,274310,Always Sometimes Monsters,Vagabond Dog,SFort,10,True,2,2015,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124073,31280,Poker Night at the Inventory,Telltale Games,anjelloism,1,True,0,2012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198635,65720,Arma 2: Private Military Company,Bohemia Interactive,Rhyzak,3,True,2,2014,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205800,374570,Kung Fury,,Ninjabunny13,1,False,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339487,227780,Serious Sam Classics: Revolution,"Croteam,Alligator Pit",Shredderman962,14,True,2,2014,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
985075,301520,Robocraft,Freejam,76561198075660786,6,True,2,2015,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
341509,221640,Super Hexagon,Terry Cavanagh,76561198092221837,18,True,0,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114018,223710,Cry of Fear,Team Psykskallar,76561198062484829,18,True,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075449,299360,Block N Load,"Jagex,Artplant",dollynhow,20,True,2,2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
669571,17460,Mass Effect,BioWare,2sBs,62,True,2,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325777,231040,Beatbuddy: Tale of the Guardians,Threaks,AriakWolf,81,True,2,2014,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
670261,96000,The Tiny Bang Story,Colibri Games,janope,7,True,0,2014,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
328809,256370,MXGP - The Official Motocross Videogame,Milestone S.r.l.,PinkamenaDianePyro,40,False,2,2014,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141681,70,Half-Life,Valve,76561198077787409,7,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192745,299460,Woodle Tree Adventures,Fabio Ferrara,PENGAmurungu,1,True,0,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120512,434520,Simutrans,The Simutrans Team,KawaiiKrillin,2,True,2,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593488,17460,Mass Effect,BioWare,xX69PuSsYsLaYeR96Xx,25,True,2,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168383,270550,Yet Another Zombie Defense,Awesome Games Studio,Rhysy2706,15,True,2,2015,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250283,313120,Stranded Deep,Beam Team Games,brysointer,21,True,2,2014,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
558593,351640,Eternal Senia,Holy Priest,cryingwolfie,1,True,2,2014,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441533,9880,Champions Online,Cryptic Studios,76561198089127271,4,True,2,2014,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
866966,200510,XCOM: Enemy Unknown,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",76561198062425854,69,True,2,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707186,91600,Sanctum,Coffee Stain Studios,76561198043339975,61,True,2,2013,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78802,209000,Batman™: Arkham Origins,"WB Games Montreal,Splash Damage",YellowTanjelo,88,True,0,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
215127,209520,Mini Motor Racing EVO,The Binary Mill,l33t_llama,1,True,2,2014,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
384440,208090,Loadout,Edge of Reality,valentino0429,45,True,2,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287272,57690,Tropico 4,Haemimont Games,funkyseefunkydo,12,True,0,2013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588551,394510,HELLDIVERS™,Arrowhead Game Studios,76561198053000587,49,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813112,211820,Starbound,Chucklefish,76561198036311033,68,True,2,2014,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
943088,263980,Out There Somewhere,MiniBoss,Koreanpony,5,True,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
637525,63380,Sniper Elite V2,Rebellion,berkyjef,1,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842624,420930,CHKN,Katapult,PhoenixL,67,True,2,2013,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
381391,7000,Tomb Raider: Legend,Crystal Dynamics,mistystriker,69,True,2,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
676571,8600,RACE 07,SimBin,KHANIMAX,22,True,2,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473529,113200,The Binding of Isaac,Edmund McMillen and Florian Himsl,76561198043797303,36,True,2,2013,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1058348,291480,Warface,Crytek,76561198088228692,1,True,2,2014,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1161949,224260,No More Room in Hell,No More Room in Hell Team,PingazForDays,28,True,2,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564122,407900,Princess Remedy in a World of Hurt,"Ludosity,Remar Games",sunnydazeex,86,True,2,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
272033,252490,Rust,Facepunch Studios,76561198116613588,3,True,2,2015,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
